,Unnamed: 0.1,GF,GA,xG,xGA,Poss,Attendance,Sh,SoT,Dist,FK,PK,PKatt,Season,Venue_code,opp_code,team_code,formation,hour,day_code,target
208,208,3,1,2.6,0.4,58.0,41907.0,8.0,2.0,17.6,1.0,2.0,2.0,2021,0,1,5,3,17,6,1
209,209,1,1,0.7,0.9,47.0,40080.0,11.0,5.0,13.6,0.0,0.0,0.0,2021,1,3,5,3,19,2,0
210,210,2,2,1.2,1.3,54.0,40072.0,15.0,6.0,18.0,3.0,0.0,0.0,2021,1,10,5,3,16,6,0
211,211,0,1,0.3,1.0,44.0,53319.0,4.0,1.0,19.1,0.0,0.0,0.0,2021,0,11,5,3,12,5,0
212,212,1,1,0.7,0.7,56.0,30880.0,15.0,3.0,21.1,1.0,0.0,0.0,2021,0,3,5,7,20,1,0
213,213,2,0,1.2,0.5,64.0,40020.0,15.0,7.0,15.9,0.0,0.0,0.0,2021,1,16,5,11,16,6,1
214,214,1,0,0.9,0.5,58.0,25109.0,9.0,3.0,17.0,1.0,0.0,0.0,2021,0,6,5,11,15,5,1
215,215,4,0,2.3,0.7,72.0,19439.0,11.0,5.0,18.1,0.0,0.0,0.0,2021,0,4,5,3,15,5,1
216,216,3,1,1.8,1.0,66.0,26684.0,15.0,7.0,12.7,1.0,0.0,0.0,2021,0,14,5,3,19,3,1
217,217,1,0,1.1,0.3,71.0,40026.0,8.0,3.0,16.4,1.0,0.0,0.0,2021,1,13,5,11,14,6,1
218,218,1,4,1.3,1.8,70.0,39061.0,21.0,8.0,20.1,0.0,0.0,0.0,2021,1,2,5,11,15,5,0
219,219,6,0,4.2,0.5,70.0,31359.0,24.0,14.0,15.3,0.0,0.0,0.0,2021,0,15,5,2,15,5,1
220,220,2,4,0.7,2.0,67.0,32249.0,11.0,2.0,15.9,0.0,0.0,0.0,2021,1,0,5,2,19,2,0
221,221,1,0,3.0,0.5,66.0,32231.0,25.0,4.0,19.0,0.0,0.0,1.0,2021,1,18,5,2,14,6,1
222,222,1,1,1.9,0.5,64.0,73564.0,21.0,6.0,17.4,0.0,0.0,0.0,2021,0,12,5,2,19,3,0
223,223,0,1,0.8,0.8,77.0,39256.0,17.0,5.0,17.9,0.0,0.0,0.0,2021,0,7,5,2,14,6,0
224,224,2,2,1.7,2.0,59.0,32190.0,18.0,5.0,18.2,2.0,1.0,1.0,2021,1,19,5,2,15,5,0
225,225,3,0,1.3,0.4,67.0,36549.0,17.0,3.0,16.9,0.0,0.0,0.0,2021,0,8,5,3,19,2,1
226,226,1,1,1.6,0.1,67.0,31478.0,20.0,7.0,20.0,2.0,0.0,0.0,2021,1,9,5,3,20,3,0
227,227,2,1,2.2,0.6,71.0,32089.0,19.0,8.0,16.9,0.0,0.0,0.0,2021,1,17,5,3,16,6,1
228,228,0,3,0.2,0.7,38.0,38965.0,4.0,1.0,10.8,0.0,0.0,0.0,2021,0,5,6,13,15,5,0
229,229,0,0,0.5,0.9,53.0,23091.0,7.0,2.0,15.9,0.0,0.0,0.0,2021,1,2,6,11,15,5,0
230,230,2,2,1.1,1.3,53.0,59751.0,9.0,2.0,15.2,0.0,0.0,0.0,2021,0,18,6,11,15,5,0
231,231,3,0,2.1,0.1,62.0,26000.0,17.0,3.0,17.5,1.0,1.0,1.0,2021,1,16,6,11,12,5,1
232,232,0,3,0.6,3.1,41.0,52000.0,13.0,2.0,19.0,1.0,0.0,0.0,2021,0,10,6,11,15,5,0
233,233,1,1,1.4,0.8,47.0,22975.0,7.0,2.0,24.1,1.0,1.0,1.0,2021,1,3,6,11,20,0,0
234,234,2,2,1.5,1.2,60.0,25000.0,18.0,4.0,15.3,0.0,0.0,0.0,2021,1,9,6,11,14,6,0
235,235,2,2,0.7,1.7,46.0,59475.0,9.0,6.0,21.4,0.0,0.0,0.0,2021,0,0,6,8,20,0,0
236,236,1,1,1.9,0.3,74.0,24609.0,15.0,3.0,15.6,0.0,0.0,0.0,2021,1,13,6,11,15,5,0
237,237,2,0,0.7,0.7,32.0,53014.0,8.0,3.0,15.3,0.0,0.0,0.0,2021,0,11,6,11,15,5,1
238,238,2,0,1.9,0.3,60.0,24390.0,13.0,6.0,13.2,0.0,0.0,0.0,2021,1,19,6,11,15,5,1
239,239,3,3,1.9,1.5,60.0,18028.0,18.0,8.0,16.4,1.0,0.0,0.0,2021,0,4,6,11,15,5,0
240,240,1,2,1.0,0.5,64.0,25203.0,8.0,3.0,13.9,0.0,0.0,0.0,2021,1,1,6,8,15,5,0
241,241,0,1,1.1,1.4,39.0,35558.0,9.0,1.0,18.1,1.0,0.0,0.0,2021,0,8,6,11,20,1,0
242,242,0,1,0.5,0.9,39.0,73172.0,8.0,2.0,19.2,0.0,0.0,0.0,2021,0,12,6,11,14,6,0
243,243,3,1,1.8,1.0,61.0,24066.0,17.0,6.0,16.8,1.0,0.0,0.0,2021,1,7,6,11,16,6,1
244,244,2,2,1.2,0.6,59.0,22861.0,9.0,6.0,10.9,0.0,0.0,0.0,2021,1,15,6,11,19,2,0
245,245,0,3,0.2,2.3,40.0,40539.0,4.0,0.0,17.7,0.0,0.0,0.0,2021,0,16,6,11,15,6,0
246,246,3,0,1.9,0.9,51.0,24433.0,18.0,5.0,13.3,0.0,1.0,1.0,2021,1,14,6,11,15,1,1
247,247,2,3,2.4,2.2,62.0,24351.0,22.0,6.0,15.8,2.0,0.0,0.0,2021,1,18,6,11,17,5,0
248,248,1,1,0.2,2.0,37.0,30675.0,3.0,1.0,22.2,0.0,0.0,0.0,2021,0,3,6,11,20,4,0
249,249,1,3,2.2,1.9,43.0,25002.0,8.0,5.0,12.2,0.0,0.0,0.0,2021,1,10,6,11,14,6,0
250,250,1,1,1.3,0.4,70.0,26652.0,12.0,5.0,22.3,1.0,0.0,1.0,2021,0,14,6,11,19,2,0
251,251,0,0,0.3,1.6,58.0,16958.0,6.0,3.0,21.6,0.0,0.0,0.0,2021,0,2,6,11,15,5,0
252,252,0,1,0.5,0.9,42.0,25109.0,7.0,0.0,14.6,0.0,0.0,0.0,2021,1,5,6,8,15,5,0
253,253,4,1,1.1,1.4,54.0,20012.0,7.0,5.0,15.1,0.0,0.0,0.0,2021,0,17,6,11,19,2,1
254,254,1,1,1.0,0.2,59.0,24203.0,11.0,4.0,18.7,2.0,0.0,0.0,2021,1,4,6,11,15,5,0
255,255,2,0,2.7,0.7,37.0,31395.0,11.0,7.0,15.1,0.0,1.0,1.0,2021,0,19,6,8,15,5,1
256,256,0,0,0.6,2.8,27.0,25309.0,7.0,1.0,14.7,0.0,0.0,0.0,2021,1,11,6,11,20,0,0
257,257,3,0,1.5,0.8,32.0,25149.0,5.0,4.0,21.0,1.0,1.0,1.0,2021,1,0,6,8,20,0,1
258,258,1,2,1.4,1.0,49.0,31896.0,10.0,2.0,14.0,0.0,0.0,1.0,2021,0,9,6,8,14,6,0
259,259,0,1,0.5,0.9,63.0,51938.0,10.0,2.0,15.4,0.0,0.0,0.0,2021,0,13,6,8,19,2,0
260,260,0,0,1.9,0.5,53.0,25357.0,17.0,7.0,13.6,0.0,0.0,0.0,2021,1,8,6,11,20,0,0
261,261,2,1,1.1,0.6,62.0,31359.0,14.0,5.0,13.9,0.0,0.0,0.0,2021,0,15,6,11,15,5,1
262,262,1,0,2.2,0.4,67.0,24622.0,14.0,6.0,15.8,1.0,1.0,1.0,2021,1,17,6,11,15,5,1
263,263,1,1,1.4,1.0,51.0,41136.0,16.0,4.0,17.6,0.0,0.0,0.0,2021,0,1,6,15,14,6,0
264,264,2,3,1.1,0.8,57.0,38448.0,7.0,5.0,14.2,0.0,0.0,0.0,2021,0,7,6,11,19,3,0
265,265,1,0,0.6,0.7,39.0,25434.0,6.0,3.0,14.1,0.0,0.0,0.0,2021,1,12,6,11,16,6,1
266,266,3,1,2.4,0.8,48.0,38487.0,14.0,6.0,12.5,1.0,0.0,0.0,2021,1,15,7,8,15,5,1
267,267,2,2,1.8,1.2,31.0,36293.0,16.0,7.0,20.9,0.0,1.0,1.0,2021,0,8,7,12,15,5,0
268,268,2,0,1.4,0.7,35.0,30548.0,13.0,4.0,21.2,0.0,1.0,1.0,2021,0,3,7,12,15,5,1
269,269,3,1,1.4,1.0,52.0,30000.0,14.0,6.0,19.5,1.0,0.0,0.0,2021,1,4,7,3,20,0,1
270,270,0,3,0.7,0.8,45.0,41888.0,11.0,1.0,16.2,1.0,0.0,0.0,2021,0,1,7,12,17,5,0
271,271,2,0,1.9,0.5,47.0,38821.0,10.0,3.0,18.8,0.0,1.0,1.0,2021,1,14,7,12,15,5,1
272,272,1,1,1.3,1.0,28.0,73128.0,12.0,2.0,14.5,0.0,0.0,0.0,2021,0,12,7,12,12,5,0
273,273,0,1,0.9,1.2,39.0,39132.0,15.0,2.0,14.7,0.0,0.0,0.0,2021,1,18,7,12,14,6,0
274,274,2,5,1.5,3.7,49.0,38834.0,15.0,4.0,15.7,0.0,0.0,0.0,2021,1,17,7,12,15,5,0
275,275,1,2,1.5,1.7,39.0,30617.0,14.0,5.0,15.7,0.0,0.0,0.0,2021,0,19,7,13,20,0,0
276,276,0,0,0.6,0.7,45.0,39059.0,12.0,2.0,18.3,0.0,0.0,0.0,2021,1,16,7,12,14,6,0
277,277,0,3,0.2,2.5,23.0,52571.0,4.0,1.0,15.5,1.0,0.0,0.0,2021,0,11,7,12,14,6,0
278,278,0,1,1.0,1.2,60.0,16957.0,14.0,5.0,16.6,1.0,0.0,0.0,2021,0,2,7,12,14,6,0
279,279,1,4,0.7,2.4,33.0,39641.0,8.0,2.0,20.8,1.0,0.0,0.0,2021,1,10,7,13,20,2,0
280,280,2,1,0.9,1.0,37.0,38906.0,11.0,5.0,17.1,0.0,0.0,0.0,2021,1,0,7,12,20,0,1
281,281,1,3,1.0,1.8,39.0,24066.0,12.0,6.0,20.5,1.0,0.0,0.0,2021,0,6,7,6,16,6,0
282,282,1,1,0.6,2.9,20.0,13933.0,5.0,3.0,21.1,0.0,0.0,0.0,2021,0,5,7,16,19,3,0
283,283,2,3,1.6,1.7,50.0,38203.0,16.0,6.0,17.9,0.0,0.0,1.0,2021,1,3,7,16,14,6,0
284,284,1,2,0.6,1.0,59.0,26629.0,12.0,5.0,17.0,1.0,0.0,0.0,2021,0,14,7,13,15,5,0
285,285,0,1,1.6,0.8,50.0,38203.0,15.0,0.0,14.1,2.0,0.0,0.0,2021,1,1,7,13,12,5,0
286,286,1,3,0.7,1.9,60.0,52186.0,11.0,2.0,19.1,1.0,0.0,0.0,2021,0,13,7,3,19,1,0
287,287,3,0,2.7,0.3,42.0,39150.0,21.0,10.0,18.2,0.0,0.0,0.0,2021,1,8,7,13,15,5,1
288,288,0,2,0.3,2.5,45.0,31312.0,9.0,0.0,23.4,0.0,0.0,0.0,2021,0,15,7,13,15,5,0
289,289,0,1,0.5,1.8,33.0,39105.0,6.0,2.0,19.1,1.0,0.0,0.0,2021,1,11,7,11,17,5,0
290,290,0,5,0.2,2.5,45.0,59647.0,6.0,0.0,22.5,1.0,0.0,0.0,2021,0,16,7,8,20,0,0
291,291,0,1,0.4,0.8,39.0,39112.0,7.0,2.0,20.5,1.0,0.0,0.0,2021,1,19,7,3,14,6,0
292,292,1,0,0.7,0.9,39.0,39068.0,9.0,3.0,17.2,1.0,0.0,0.0,2021,1,13,7,8,19,3,1
293,293,1,2,0.7,1.2,45.0,59953.0,13.0,2.0,18.7,0.0,0.0,0.0,2021,0,18,7,11,14,6,0
294,294,2,3,2.4,2.0,48.0,19830.0,14.0,2.0,19.5,0.0,2.0,2.0,2021,0,4,7,11,19,2,0
295,295,1,0,0.4,0.8,33.0,39080.0,7.0,3.0,18.3,0.0,0.0,0.0,2021,1,12,7,11,12,5,1
296,296,1,1,1.8,0.9,37.0,39153.0,13.0,3.0,14.7,0.0,0.0,0.0,2021,1,9,7,11,19,2,0
297,297,0,2,0.4,1.7,18.0,53213.0,9.0,1.0,19.1,1.0,0.0,0.0,2021,0,10,7,11,16,6,0
298,298,1,0,0.8,0.8,23.0,39256.0,9.0,4.0,17.8,1.0,0.0,0.0,2021,1,5,7,16,14,6,1
299,299,2,1,1.1,1.5,34.0,32001.0,10.0,4.0,13.8,0.0,0.0,0.0,2021,0,9,7,16,14,6,1
300,300,0,0,0.7,0.3,52.0,20653.0,16.0,5.0,16.8,0.0,0.0,0.0,2021,0,17,7,16,19,2,0
301,301,2,3,2.1,1.4,28.0,38819.0,9.0,4.0,17.4,0.0,1.0,1.0,2021,1,2,7,3,16,6,0
302,302,3,2,0.8,1.1,43.0,38448.0,12.0,6.0,18.5,1.0,0.0,0.0,2021,1,6,7,3,19,3,1
303,303,1,5,1.1,4.2,27.0,60201.0,6.0,2.0,17.7,0.0,0.0,0.0,2021,0,0,7,16,16,6,0
304,304,1,5,0.5,1.5,51.0,72732.0,10.0,3.0,21.3,0.0,0.0,0.0,2021,0,12,8,6,12,5,0
305,305,2,2,1.2,1.8,69.0,36293.0,17.0,4.0,20.9,0.0,0.0,0.0,2021,1,7,8,1,15,5,0
306,306,1,1,1.2,1.0,64.0,20000.0,12.0,2.0,16.1,0.0,0.0,0.0,2021,0,4,8,1,14,6,0
307,307,0,3,1.2,4.3,44.0,36507.0,9.0,4.0,15.2,0.0,0.0,0.0,2021,1,10,8,6,16,6,0
308,308,1,1,1.5,1.3,65.0,50407.0,22.0,9.0,20.4,0.0,0.0,0.0,2021,0,13,8,6,20,4,0
309,309,1,2,1.2,1.6,53.0,36417.0,15.0,5.0,19.5,0.0,0.0,0.0,2021,1,18,8,6,15,5,0
310,310,1,0,1.3,0.2,66.0,36261.0,20.0,3.0,18.8,1.0,0.0,0.0,2021,1,17,8,6,15,5,1
311,311,0,1,0.2,1.9,54.0,30506.0,3.0,0.0,21.7,0.0,0.0,0.0,2021,0,15,8,1,15,5,0
312,312,1,1,1.6,0.9,62.0,36475.0,17.0,3.0,19.2,0.0,1.0,1.0,2021,1,19,8,12,15,5,0
313,313,2,1,0.7,0.8,52.0,26913.0,13.0,5.0,20.9,0.0,0.0,0.0,2021,0,14,8,1,14,6,1
314,314,1,1,1.3,0.7,56.0,36478.0,18.0,5.0,17.7,1.0,0.0,0.0,2021,1,9,8,8,14,6,0
315,315,1,2,1.4,2.1,57.0,58989.0,18.0,7.0,21.4,1.0,0.0,0.0,2021,0,16,8,1,16,6,0
316,316,0,0,0.6,2.1,43.0,31166.0,11.0,4.0,17.4,1.0,0.0,0.0,2021,0,3,8,8,17,5,0
317,317,1,0,1.4,1.1,61.0,35558.0,14.0,2.0,20.1,0.0,1.0,1.0,2021,1,6,8,6,20,1,1
318,318,2,2,1.2,1.0,63.0,35639.0,13.0,6.0,17.3,0.0,0.0,0.0,2021,1,2,8,3,14,6,0
319,319,2,3,1.4,2.5,43.0,39959.0,11.0,4.0,19.4,2.0,1.0,1.0,2021,0,5,8,9,15,5,0
320,320,0,7,0.3,3.1,37.0,52401.0,6.0,3.0,25.3,1.0,0.0,0.0,2021,0,11,8,8,20,1,0
321,321,1,4,1.6,3.5,51.0,36166.0,8.0,1.0,24.8,0.0,1.0,1.0,2021,1,0,8,8,17,5,0
322,322,3,1,1.9,1.0,55.0,36083.0,22.0,7.0,18.9,0.0,0.0,0.0,2021,1,4,8,3,14,6,1
323,323,3,2,2.2,2.4,52.0,59951.0,18.0,5.0,16.8,2.0,0.0,0.0,2021,0,18,8,6,14,6,1
324,324,0,1,0.7,0.9,62.0,36405.0,13.0,4.0,16.1,0.0,0.0,0.0,2021,1,13,8,8,15,5,0
325,325,3,3,1.8,1.6,60.0,41927.0,16.0,7.0,13.9,0.0,0.0,0.0,2021,0,1,8,8,20,2,0
326,326,0,3,0.3,2.7,58.0,39150.0,7.0,0.0,24.1,0.0,0.0,0.0,2021,0,7,8,1,15,5,0
327,327,2,4,1.8,2.2,54.0,36715.0,16.0,6.0,19.3,0.0,0.0,0.0,2021,1,12,8,8,14,6,0
328,328,0,6,0.2,5.9,37.0,53018.0,3.0,2.0,21.1,0.0,0.0,0.0,2021,0,10,8,6,19,2,0
329,329,0,4,1.5,1.9,50.0,36599.0,19.0,2.0,18.0,1.0,0.0,0.0,2021,1,16,8,6,12,5,0
330,330,0,1,1.7,0.4,49.0,32236.0,19.0,4.0,13.3,0.0,0.0,0.0,2021,0,9,8,8,12,5,0
331,331,0,3,0.2,1.5,51.0,36400.0,4.0,1.0,22.5,0.0,0.0,0.0,2021,1,1,8,8,19,3,0
332,332,2,1,2.5,1.5,52.0,36321.0,13.0,7.0,14.4,1.0,0.0,0.0,2021,1,14,8,8,14,6,1
333,333,3,2,2.0,1.2,52.0,31842.0,15.0,5.0,13.8,1.0,0.0,0.0,2021,0,19,8,8,20,4,1
334,334,1,1,1.2,1.4,56.0,36580.0,12.0,3.0,17.8,0.0,0.0,0.0,2021,1,15,8,8,15,5,0
335,335,3,0,0.7,1.1,51.0,20957.0,10.0,5.0,17.9,0.0,0.0,0.0,2021,0,17,8,8,15,5,1
336,336,0,0,0.5,1.9,47.0,25357.0,9.0,2.0,17.4,0.0,0.0,0.0,2021,0,6,8,8,20,0,0
337,337,0,4,1.3,2.4,42.0,35771.0,7.0,1.0,12.2,0.0,0.0,0.0,2021,1,11,8,16,17,5,0
338,338,1,2,0.3,2.0,36.0,60108.0,3.0,2.0,11.0,0.0,0.0,0.0,2021,0,0,8,8,14,6,0
339,339,0,3,0.4,1.3,33.0,36549.0,5.0,0.0,19.3,0.0,0.0,0.0,2021,1,5,8,16,19,2,0
340,340,1,1,1.6,2.2,50.0,36638.0,19.0,4.0,15.1,1.0,0.0,0.0,2021,1,3,8,8,14,6,0
341,341,2,1,1.3,0.8,51.0,16957.0,13.0,5.0,24.7,0.0,1.0,1.0,2021,0,2,8,12,16,6,1
342,342,1,0,0.5,1.3,56.0,31983.0,9.0,5.0,17.1,0.0,0.0,0.0,2021,1,19,9,8,15,5,1
343,343,1,4,0.6,2.3,48.0,59901.0,5.0,1.0,14.3,0.0,0.0,0.0,2021,0,18,9,8,20,0,0
344,344,2,1,1.5,1.5,55.0,26765.0,9.0,3.0,16.0,0.0,0.0,0.0,2021,0,14,9,13,15,5,1
345,345,0,1,0.6,2.8,39.0,32087.0,6.0,1.0,12.1,0.0,0.0,0.0,2021,1,11,9,8,15,5,0
346,346,1,2,1.6,1.7,63.0,31078.0,14.0,3.0,19.9,0.0,0.0,0.0,2021,0,3,9,11,14,6,0
347,347,2,2,2.4,0.5,66.0,31650.0,22.0,4.0,16.8,0.0,0.0,0.0,2021,1,4,9,11,15,5,0
348,348,2,2,1.2,1.5,40.0,25000.0,9.0,5.0,17.9,0.0,0.0,0.0,2021,0,6,9,13,14,6,0
349,349,4,2,2.4,1.2,49.0,32219.0,22.0,11.0,18.4,1.0,0.0,0.0,2021,1,12,9,2,15,5,1
350,350,2,1,1.5,1.0,46.0,16814.0,10.0,6.0,21.9,0.0,0.0,0.0,2021,0,2,9,2,14,6,1
351,351,0,2,1.3,0.7,64.0,32209.0,16.0,8.0,17.3,2.0,0.0,0.0,2021,1,0,9,2,12,5,0
352,352,1,1,0.7,1.3,44.0,36478.0,9.0,3.0,16.5,0.0,0.0,0.0,2021,0,8,9,11,14,6,0
353,353,0,3,0.4,2.0,39.0,35497.0,4.0,3.0,24.4,0.0,0.0,0.0,2021,1,5,9,3,12,5,0
354,354,4,2,2.1,2.8,56.0,32020.0,18.0,8.0,14.6,0.0,0.0,0.0,2021,1,17,9,8,14,6,1
355,355,2,2,1.5,1.5,55.0,26951.0,15.0,6.0,17.3,0.0,0.0,0.0,2021,0,15,9,8,19,2,0
356,356,1,2,1.1,2.1,59.0,41572.0,12.0,4.0,15.9,0.0,0.0,0.0,2021,0,1,9,8,16,6,0
357,357,4,0,2.6,1.0,47.0,31959.0,7.0,4.0,19.1,1.0,1.0,1.0,2021,1,13,9,8,14,6,1
358,358,3,6,2.7,3.6,28.0,53226.0,14.0,8.0,16.9,1.0,0.0,0.0,2021,0,11,9,12,15,6,0
359,359,1,0,0.4,2.3,37.0,32230.0,6.0,1.0,14.9,0.0,0.0,0.0,2021,1,10,9,9,20,1,1
360,360,2,3,1.2,3.1,49.0,31986.0,14.0,4.0,18.2,0.0,0.0,0.0,2021,1,16,9,4,19,2,0
361,361,1,1,1.4,1.1,44.0,31231.0,15.0,5.0,19.8,1.0,0.0,0.0,2021,1,3,9,8,14,6,0
362,362,0,2,0.5,1.8,36.0,53050.0,5.0,1.0,17.3,1.0,0.0,0.0,2021,0,10,9,8,19,3,0
363,363,2,2,1.4,1.1,55.0,32061.0,12.0,1.0,19.6,0.0,1.0,1.0,2021,1,18,9,11,16,6,0
364,364,1,2,1.7,0.5,63.0,31587.0,17.0,7.0,19.6,1.0,0.0,0.0,2021,0,19,9,11,16,6,0
365,365,2,0,1.5,0.9,55.0,17825.0,22.0,6.0,17.7,1.0,0.0,0.0,2021,0,4,9,11,19,1,1
366,366,1,0,0.4,1.7,51.0,32236.0,7.0,4.0,19.1,0.0,0.0,0.0,2021,1,8,9,11,12,5,1
367,367,0,2,0.4,2.4,54.0,60111.0,6.0,3.0,15.1,0.0,0.0,0.0,2021,0,0,9,8,16,6,0
368,368,2,1,1.0,1.3,52.0,31830.0,12.0,4.0,19.2,1.0,0.0,0.0,2021,1,2,9,8,14,6,1
369,369,1,1,0.8,0.9,46.0,73444.0,11.0,3.0,16.7,0.0,0.0,0.0,2021,0,12,9,8,17,5,0
370,370,2,1,1.0,1.4,51.0,31896.0,12.0,3.0,21.1,2.0,0.0,0.0,2021,1,6,9,8,14,6,1
371,371,1,2,0.6,1.8,68.0,52104.0,8.0,2.0,16.4,0.0,0.0,0.0,2021,0,13,9,6,14,6,0
372,372,1,1,0.9,1.8,63.0,39153.0,11.0,3.0,16.5,0.0,0.0,0.0,2021,0,7,9,8,19,2,0
373,373,0,0,0.3,0.9,64.0,32185.0,5.0,2.0,24.2,2.0,0.0,0.0,2021,1,1,9,6,15,5,0
374,374,1,3,0.5,1.2,60.0,59482.0,6.0,2.0,20.4,0.0,0.0,0.0,2021,0,16,9,4,14,6,0
375,375,1,2,1.5,1.1,66.0,32001.0,16.0,8.0,19.8,0.0,0.0,0.0,2021,1,7,9,0,14,6,0
376,376,3,0,2.0,1.1,65.0,38092.0,20.0,8.0,18.5,0.0,0.0,0.0,2021,1,14,9,8,19,2,1
377,377,5,1,2.5,1.4,59.0,20257.0,13.0,7.0,16.4,0.0,0.0,0.0,2021,0,17,9,6,14,6,1
378,378,1,1,0.1,1.6,33.0,31478.0,2.0,1.0,25.1,0.0,0.0,0.0,2021,0,5,9,0,20,3,0
379,379,4,1,3.4,1.1,51.0,32003.0,12.0,6.0,12.8,0.0,0.0,0.0,2021,1,15,9,8,16,6,1
380,380,3,0,1.6,1.4,50.0,27023.0,19.0,6.0,17.3,1.0,0.0,0.0,2021,0,14,10,11,17,5,1
381,381,2,0,2.7,0.9,65.0,52591.0,27.0,8.0,16.1,0.0,0.0,0.0,2021,1,4,10,11,12,5,1
382,382,1,1,2.5,0.6,65.0,54000.0,23.0,6.0,16.2,0.0,1.0,1.0,2021,1,5,10,11,17,5,0
383,383,3,0,4.3,1.2,56.0,36507.0,30.0,8.0,16.1,1.0,0.0,0.0,2021,0,8,10,11,16,6,1
384,384,3,0,3.1,0.6,59.0,52000.0,25.0,10.0,16.4,1.0,0.0,0.0,2021,1,6,10,11,15,5,1
385,385,3,3,2.8,2.1,67.0,16876.0,16.0,5.0,17.0,1.0,0.0,0.0,2021,0,2,10,11,17,5,0
386,386,2,2,0.9,1.2,49.0,53102.0,6.0,3.0,15.0,1.0,0.0,0.0,2021,1,11,10,11,16,6,0
387,387,5,0,3.3,0.5,75.0,21085.0,19.0,8.0,16.0,0.0,0.0,0.0,2021,0,17,10,11,12,5,1
388,388,5,0,3.4,1.6,62.0,73088.0,19.0,8.0,16.6,0.0,0.0,0.0,2021,0,12,10,11,16,6,1
389,389,2,2,1.5,1.0,58.0,52598.0,14.0,3.0,20.8,0.0,0.0,0.0,2021,1,3,10,11,15,5,0
390,390,2,3,1.2,1.0,69.0,59909.0,16.0,5.0,16.7,1.0,0.0,0.0,2021,0,18,10,11,16,6,0
391,391,4,0,4.3,0.4,62.0,53092.0,19.0,9.0,13.4,0.0,0.0,0.0,2021,1,0,10,11,17,5,1
392,392,4,0,2.9,1.0,64.0,53040.0,20.0,6.0,15.5,0.0,0.0,0.0,2021,1,15,10,11,15,5,1
393,393,4,1,2.4,0.7,67.0,39641.0,16.0,7.0,16.5,1.0,0.0,0.0,2021,0,7,10,11,20,2,1
394,394,1,0,2.7,0.1,66.0,30729.0,17.0,4.0,13.6,0.0,0.0,0.0,2021,0,19,10,11,15,5,1
395,395,1,0,2.2,0.2,62.0,53093.0,19.0,4.0,16.1,0.0,1.0,1.0,2021,1,1,10,11,15,5,1
396,396,3,1,2.7,0.3,74.0,52951.0,23.0,8.0,16.4,0.0,0.0,0.0,2021,1,13,10,11,20,3,1
397,397,2,2,1.1,3.0,56.0,45421.0,18.0,6.0,16.7,0.0,0.0,0.0,2021,0,16,10,11,16,6,0
398,398,0,1,2.3,0.4,63.0,32230.0,20.0,3.0,15.0,0.0,0.0,1.0,2021,0,9,10,11,20,1,0
399,399,2,2,1.3,1.2,46.0,40072.0,10.0,6.0,17.9,0.0,0.0,0.0,2021,0,5,10,11,16,6,0
400,400,3,0,2.7,0.7,68.0,52824.0,27.0,13.0,16.7,0.0,0.0,0.0,2021,1,2,10,11,14,6,1
401,401,3,1,1.9,2.2,57.0,25002.0,13.0,6.0,21.6,0.0,1.0,1.0,2021,0,6,10,11,14,6,1
402,402,2,0,1.8,0.5,64.0,53050.0,22.0,11.0,15.7,0.0,0.0,0.0,2021,1,9,10,11,19,3,1
403,403,1,0,1.7,1.5,66.0,19563.0,12.0,4.0,14.4,0.0,0.0,0.0,2021,0,4,10,11,14,6,1
404,404,3,1,3.6,0.6,69.0,53135.0,29.0,7.0,17.8,0.0,0.0,0.0,2021,1,14,10,11,15,5,1
405,405,6,0,5.9,0.2,63.0,53018.0,21.0,12.0,17.7,0.0,2.0,2.0,2021,1,8,10,11,19,2,1
406,406,1,0,2.4,1.3,68.0,59925.0,22.0,5.0,19.1,1.0,0.0,0.0,2021,1,18,10,11,17,5,1
407,407,2,0,2.2,0.5,48.0,31474.0,17.0,8.0,15.2,0.0,1.0,1.0,2021,0,3,10,11,12,5,1
408,408,2,0,0.8,0.5,51.0,59968.0,9.0,3.0,14.4,0.0,0.0,0.0,2021,0,0,10,11,20,2,1
409,409,2,0,2.2,0.6,73.0,53104.0,19.0,2.0,18.7,0.0,1.0,1.0,2021,1,17,10,11,12,5,1
410,410,2,2,1.3,1.3,45.0,53197.0,6.0,4.0,22.9,0.0,0.0,0.0,2021,0,11,10,11,16,6,0
411,411,4,0,2.0,0.1,71.0,52686.0,14.0,5.0,15.5,0.0,0.0,0.0,2021,1,12,10,11,20,1,1
412,412,2,0,1.7,0.4,82.0,53213.0,18.0,4.0,15.3,0.0,0.0,0.0,2021,1,7,10,11,16,6,1
413,413,1,0,2.3,0.2,64.0,52281.0,24.0,10.0,17.7,2.0,0.0,0.0,2021,0,13,10,11,12,5,1
414,414,1,1,1.3,0.9,64.0,53177.0,22.0,3.0,19.6,1.0,0.0,0.0,2021,1,16,10,11,19,5,0
415,415,2,1,1.8,1.4,60.0,41919.0,17.0,5.0,17.0,2.0,0.0,0.0,2021,0,1,10,11,20,1,1
416,416,2,1,1.3,0.1,70.0,31588.0,24.0,5.0,18.6,0.0,0.0,0.0,2021,0,15,10,11,19,1,1
417,417,3,1,2.7,1.3,63.0,53097.0,29.0,7.0,15.6,0.0,0.0,0.0,2021,1,19,10,11,16,6,1
